,Id,Primary Title,Original Title,Year,Genres,Average Rating,# of Votes
4010,tt6167646,McDull: Rise of the Rice Cooker, McDull: Rise of the Rice Cooker,2016, Animation,5.1,53
4011,tt6170484,Monster Hunt 2, Zhuo yao ji 2,2018, Adventure&Comedy&Fantasy,5.4,1430
4012,tt6177592,My War, My War,2016, History&War,5.3,165
4013,tt6183334,Inside: A Chinese Horror Story, Inside: A Chinese Horror Story,2017, Horror,4.9,43
4014,tt6183380,The Scroll of Wing Chun White Crane, The Scroll of Wing Chun White Crane,2014, Action,5.7,15
4015,tt6183384,70 80 90, 70 80 90,2016, Drama,7.1,22
4016,tt6186248,Father and Son, Fu zi xiong bing,2017, Action&Comedy&Romance,5.1,66
4017,tt6189022,Angel Has Fallen, Angel Has Fallen,2019, Action&Thriller,6.4,82153
4018,tt6193408,A Shaun the Sheep Movie: Farmageddon, A Shaun the Sheep Movie: Farmageddon,2019, Adventure&Animation&Comedy,6.8,11240
4019,tt6193992,Neko Ninja, Nekonin,2017, Comedy&Drama,6.8,32
4020,tt6198412,Knight Rusty 2: Full Metal Racket, Ritter Rost 2: Das Schrottkomplott,2017, Adventure&Animation&Comedy,5.6,68
4021,tt6201972,San xian hao qing nian, San xian hao qing nian,2016, Drama,7.0,7
4022,tt6220406,Zombiology: Enjoy Yourself Tonight, Gam man da song si,2017, Action,4.6,329
4023,tt6223976,Dream Breaker, Dream Breaker,2018, Fantasy,4.7,24
4024,tt6228890,Christmas Blood, Juleblod,2017, Horror,4.1,315
4025,tt6230014,Under the Bed 3, Chuang xia you ren 3,2016, Horror,4.0,8
4026,tt6234666,Never Said Goodbye, Huang yan Xixili,2016, Romance,6.5,182
4027,tt6241270,Cinderella and the Secret Prince, Cinderella and the Secret Prince,2018, Adventure&Animation&Family,4.7,355
4028,tt6242504,This Is Life, Sheng Men,2016, Documentary,8.3,60
4029,tt6244730,Free and Easy, Free and Easy,2016, Comedy,6.3,356
4030,tt6253688,Stranger in Paradise, Stranger in Paradise,2016, Documentary,7.6,307
4031,tt6254144,The Good Postman, Hyvä postimies,2016, Documentary,7.3,337
4032,tt6254446,Still Tomorrow, Still Tomorrow,2016, Biography&Documentary,7.1,99
4033,tt6264928,Blood 13, Xue shi san,2018, Crime&Drama&Horror,5.6,159
4034,tt6265620,I Miss You When I See You, I Miss You When I See You,2018, Drama,6.2,103
4035,tt6270524,Vampire Cleanup Department, Gau geung ching dou foo,2017, Action&Comedy&Horror,5.8,821
4036,tt6270534,Les traducteurs, Les traducteurs,2019, Mystery&Thriller,6.5,5278
4037,tt6273198,Hard to Give Up, Hard to Give Up,2016, Romance,6.9,16
4038,tt6286308,Qiu Xi, Qiu Xi,2009, Drama,6.8,5
4039,tt6286730,Shen gai, Shen gai,1987, Action,5.0,7
4040,tt6288650,Legend of the Naga Pearls, Jiao zhu zhuan,2017, Action&Adventure&Comedy,5.5,769
4041,tt6289390,Journey to the West 2000, Journey to the West 2000,2000, Action,7.4,28
4042,tt6303872,Maineland, Maineland,2017, Documentary,6.0,87
4043,tt6312872,Knife in the Clear Water, Qingshui li de daozi,2016, Drama,6.6,127
4044,tt6318712,The Way to Mandalay, Så længe jeg lever,2018, Biography&Drama&Music,6.6,971
4045,tt6320628,Spider-Man: Far from Home, Spider-Man: Far from Home,2019, Action&Adventure&Sci-Fi,7.5,340587
4046,tt6324278,Abominable, Abominable,2019, Adventure&Animation&Comedy,7.0,30669
4047,tt6329716,The Invincible Dragon, Jiu long bu bai,2019, Action&Adventure&Crime,4.2,361
4048,tt6330414,Love Revolution, Ai. ge ming,2016, Action&Adventure&Comedy,5.9,28
4049,tt6333086,Menashe, Menashe,2017, Drama,6.5,2029
4050,tt6343068,The Migrumpies, Die Migrantigen,2017, Comedy,6.6,388
4051,tt6347078,Sentinel Under the Neon Lights, Ni Hong Deng Xia De Shao Bing,1964, Drama,6.8,8
4052,tt6349844,What a Wonderful Family!, What a Wonderful Family!,2017, Comedy,4.5,54
4053,tt6366854,Check Store Next Door, Cek Toko Sebelah,2016, Comedy&Drama&Family,7.9,1590
4054,tt6369748,Fault Condition, Scurtcircuit,2017, Drama,7.7,162
4055,tt6371906,Haunting Love, Gui ai,2012, Drama&Horror&Mystery,5.9,10
4056,tt6371934,Twin Spirit, Twin Spirit,2015, Thriller,4.4,5
4057,tt6380322,Shao nian wang shi, Shao nian wang shi,2003, Drama,6.3,9
4058,tt6386132,Sisterhood, Gwat mooi,2016, Drama,6.7,256
4059,tt6386600,One Hundred and Fifty Years of Life, Yi bai wu shi sui de sheng huo,2016, Drama,8.2,5
4060,tt6389310,Making Family, Making Family,2016, Drama&Romance,7.0,113
4061,tt6389316,Wrath of Silence, Bao lie wu sheng,2017, Crime&Drama&Mystery,7.1,1664
4062,tt6392362,To Kill a Watermelon, To Kill a Watermelon,2017, Drama,6.5,41
4063,tt6394270,Bombshell, Bombshell,2019, Biography&Drama,6.8,95576
4064,tt6397744,The Last Breath, The Last Breath,2017, Documentary,6.4,5
4065,tt6398184,Downton Abbey, Downton Abbey,2019, Drama&Romance,7.4,41493
4066,tt6398666,Some Like It Hot, Qing sheng,2016, Comedy,6.2,367
4067,tt6400614,Unacknowledged, Unacknowledged,2017, Documentary,7.0,7342
4068,tt6405384,Show Me Your Love, Show Me Your Love,2016, Drama,7.0,67
4069,tt6410564,The Third Murder, Sandome no satsujin,2017, Crime&Drama&Mystery,6.7,5809
4070,tt6412268,Goodbye to Youth, Nu fang zhi qing chun zai jian,2014, Drama,6.8,6
4071,tt6413312,Zero Point Five Love, Zero Point Five Love,2014, Romance,6.6,17
4072,tt6416842,Bloody House, Bi xian gui ying,2016, Horror,4.7,13
4073,tt6418542,Shangrao Concentration Camp, Shangrao ji zhong ying,1951, War,3.8,5
4074,tt6418780,Intrepid Hero, Ying xiong hu dan,1958, Action&War,7.4,11
4075,tt6419442,Blood of Youth, Shao nian,2016, N/A,5.9,42
4076,tt6419698,Who Is Undercover, Wang pai,2015, Drama&Mystery,4.0,8
4077,tt6421362,Top Funny Comedian: The Movie, Huan Le Xi Ju Ren,2017, Comedy&Family,3.1,100
4078,tt6423420,A Tale from the Orient, Tian yan chuan qi,2015, Adventure&Animation,4.0,5
4079,tt6423542,Spicy Hot in Love, Ai qing ma la tang,2016, Romance,4.4,5
4080,tt6425734,Bright Nights, Helle Nächte,2017, Drama,5.8,446
4081,tt6428676,Wonder Park, Wonder Park,2019, Adventure&Animation&Comedy,5.9,10479
4082,tt6435124,The Door, Wan mei you duo mei,2017, Family,6.4,14
4083,tt6439446,Liberation of Nanjing, Feng yu xia zhong shan,1982, Drama&War,6.2,5
4084,tt6440586,Nanchang Uprising, Nanchang qi yi,1981, War,2.4,5
4085,tt6441102,Complicit, Complicit,2017, Documentary,8.1,35
4086,tt6441304,The Fortune Handbook, The Fortune Handbook,2017, Comedy,5.5,22
4087,tt6444184,The Maples, Feng,1980, N/A,7.9,10
4088,tt6446712,The Death Note, The Death Note,2016, Horror&Thriller,5.6,23
4089,tt6446754,Love at Seventh Sight, Qi Tian Ai Shang Ni,2009, Drama&Romance,5.8,8
4090,tt6446772,Min & Max, Min & Max,2016, Comedy&Romance,5.5,39
4091,tt6447400,Brothers, Brothers,2017, Action&Drama&War,4.6,15
4092,tt6447462,Angry Kid, Angry Kid,2013, Comedy,5.8,12
4093,tt6447464,Perfect Imperfection, Perfect Imperfection,2016, Comedy&Romance,6.5,15
4094,tt6447520,Magic Wonderland, Magic Wonderland,2014, Animation,6.4,18
4095,tt6447600,The Great Emperor, Xuan yuan da di,2016, Adventure&History,6.9,17
4096,tt6447610,The Mirror, Mo jing,2015, Horror,5.9,37
4097,tt6447730,Fighting, Fighting,2014, Action&Drama&Romance,6.3,9
4098,tt6447856,This Is Me, Nian shao qing kuang,2015, Comedy&Drama&Romance,5.3,11
4099,tt6448084,The Frog Kingdom 2: Sub-Zero Mission, The Frog Kingdom 2: Sub-Zero Mission,2016, Animation,5.5,53
4100,tt6448192,Masters in Forbidden City, Masters in Forbidden City,2016, Documentary,7.1,93
4101,tt6448318,A Busy Night, A Busy Night,2016, Comedy,5.7,27
4102,tt6448504,Ultimate Hero, Ultimate Hero,2016, Action,6.2,123
4103,tt6448704,The Nursery, The Nursery,2016, Drama,5.1,16
4104,tt6448740,A Big Potato, Bie na zi ji bu dang gan bu,2007, Comedy,6.3,21
4105,tt6448922,Almost Perfect, Shi Quan Jiu Mei,2008, N/A,3.9,39
4106,tt6448978,Mothers Revenge, Mothers Revenge,2016, Drama&Horror&Thriller,5.7,20
4107,tt6449114,Days of Our Own, Days of Our Own,2016, Drama&Romance,6.2,14
4108,tt6449270,Chu lian wei man, Chu lian wei man,2013, Drama&Romance,7.5,24
4109,tt6449296,The King of Tibetan Antelope, The King of Tibetan Antelope,2015, Animation,7.0,12
4110,tt6449898,Love Godfathers: Three Bad Guys, Lian ai jiao fu,2016, N/A,4.2,5
4111,tt6450154,Calabash Brothers, Calabash Brothers,2008, Mystery,8.0,6
4112,tt6450158,Funny Soccer, Funny Soccer,2016, Comedy&Sport,4.5,20
4113,tt6450660,Ghost in the Mountains, Kong shan yi ke,2017, Drama,5.7,45
4114,tt6450804,Terminator: Dark Fate, Terminator: Dark Fate,2019, Action&Adventure&Sci-Fi,6.2,154637
4115,tt6451304,Have a Nice Day, Hao jile,2017, Animation&Comedy&Crime,6.5,1790
4116,tt6452332,Lu Over the Wall, Yoake tsugeru Rû no uta,2017, Adventure&Animation&Comedy,6.8,1856
4117,tt6455336,Yi Lu Ni Feng, Yi Lu Ni Feng,2017, Documentary,3.5,6
4118,tt6461514,Duckweed, Cheng feng po lang,2017, Comedy&Drama&Fantasy,6.5,1227
4119,tt6461526,The Village of No Return, Jian wang cun,2017, Comedy&Fantasy,6.1,710
4120,tt6464252,Cherry Returns, Na nin ha tin nei qie liu na lei,2016, Drama&Mystery&Thriller,4.9,64
4121,tt6466464,The Monkey King 3, Xi you ji zhi nü er guo,2018, Action&Adventure&Family,5.5,1232
4122,tt6467214,Yugo & Lala 3, Yugo & Lala 3,2016, Animation&Family,4.5,17
4123,tt6469334,Pale Blue, Pale Blue,2017, Documentary&War,6.5,8
4124,tt6472976,Five Feet Apart, Five Feet Apart,2019, Drama&Romance,7.2,47389
4125,tt6473340,Woman Barber, Nü li Fa Shi,1962, Comedy,6.4,9
4126,tt6475714,Monster Hunter, Monster Hunter,2020, Action&Adventure&Fantasy,5.3,33453
4127,tt6475918,The Taste of Betel Nut, Bing Lang Xue,2017, Drama,5.1,45
4128,tt6476542,Landmine Warfare, Di lei zhan,1962, War,6.2,63
4129,tt6478958,Reconnaissance Across the Yangtze, Du jiang zhen cha ji,1954, War,6.6,8
4130,tt6483148,Rescued from Desperate Situation, Juejing feng sheng,1994, Comedy&War,5.8,9
4131,tt6483258,Adrianas Pact, El Pacto de Adriana,2017, Documentary,7.5,165
4132,tt6485574,Zhang Ga the Soldier Boy, Xiao bing zhang ga,1963, Drama&War,6.5,126
4133,tt6498818,Ink & Rain, Ink & Rain,2018, Action&Drama&Fantasy,6.6,13
4134,tt6500276,After Youre Gone, Posle tebya,2016, Drama,6.0,199
4135,tt6508228,Ghosts of War, Ghosts of War,2020, Horror&Thriller&War,5.5,7246
4136,tt6509942,Dasein, Dasein,2017, Drama,8.0,9
4137,tt6513120,Fighting with My Family, Fighting with My Family,2019, Biography&Comedy&Drama,7.1,68470
4138,tt6513180,Once Upon a Time in the Northeast, Po ma zhang fei,2017, Action&Comedy,3.0,20
4139,tt6513338,Soccer Killer, Xian qiu da zhan,2017, Comedy&Sport,4.0,88
4140,tt6513406,The Tales of Wukong, Wu Kong,2017, Action&Adventure&Family,5.8,1481
4141,tt6513656,Escape Plan 2: Hades, Escape Plan 2: Hades,2018, Action&Crime&Mystery,3.9,28861
4142,tt6518634,Love Contractually, Hap joek nam nui,2017, Comedy&Drama&Romance,4.7,151
4143,tt6533000,The Foolish Bird, Ben Niao,2017, Drama,3.7,78
4144,tt6537200,The Twins Code, Luan sheng mi ma,2013, Action&Thriller,4.8,11
4145,tt6541110,Tian Lai Meng Xiang, Tian Lai Meng Xiang,2017, Drama&Family,7.1,40
4146,tt6544318,Antes Que Eu Me Esqueça, Antes Que Eu Me Esqueça,2018, Comedy&Drama,6.8,263
4147,tt6547728,The Morning After, Duan pian zhi xian tu duo bao,2018, Comedy,2.5,28
4148,tt6554184,Struggles in an Ancient City, Ye huo chun feng dou gu cheng,1963, Drama&History&War,6.6,12
4149,tt6554484,The Story of Liubao, Liubao de gu shi,1957, Drama,6.2,8
4150,tt6554744,The Yuppie Fantasia 3, Siu nam yan chow gei 3: Ng ga yau hei,2017, Comedy,5.6,81
4151,tt6556486,The First Shot, The First Shot,2017, Documentary,7.1,7
4152,tt6558076,Girl Students Dormitory, Nü da xue sheng su she,1983, Drama,6.9,13
4153,tt6559408,Tracks in the Snowy Forest, Lin hai xue yuan,1960, Action&Adventure&Drama,6.2,13
4154,tt6562468,A Sweet Life, Tian mi de shi ye,1979, Drama&Romance,7.3,6
4155,tt6563576,The Queens Corgi, The Queens Corgi,2019, Animation&Comedy&Family,4.8,5756
4156,tt6567022,Dong Cunrui, Dong Cunrui,1955, Biography&Drama&War,5.7,32
4157,tt6570382,Juvenile Delinquents, Shao nian fan,1985, Drama,5.0,8
4158,tt6573444,Human Flow, Human Flow,2017, Documentary,7.1,2428
4159,tt6576482,Dragonfly Eyes, Qing ting zhi yan,2017, Documentary&Mystery,6.5,172
4160,tt6578572,Ryuichi Sakamoto: Coda, Ryuichi Sakamoto: Coda,2017, Documentary&Music,7.7,1250
4161,tt6581480,Red Guards on Honghu Lake, Hong hu chi wei dui,1961, Drama&Musical&War,6.8,8
4162,tt6584254,Gunshots in the CIB, Bao mi ju de qiang sheng,1979, Drama&Thriller,7.2,6
4163,tt6584350,Secret Post in Canton, Yang cheng an shao,1958, Mystery&Thriller,6.7,7
4164,tt6584388,A Hand Cuffed Passenger, Dai shou kao de lü ke,1980, Action&Drama&Mystery,7.0,7
4165,tt6587640,Trolls World Tour, Trolls World Tour,2020, Adventure&Animation&Comedy,6.1,17886
4166,tt6604536,A Story of a Singleton, Yi ge du sheng nü de gu shi,1994, Drama,5.9,142
4167,tt6608132,77 Heartbreaks, Yuen Loeng Taa 77 Chi,2017, Comedy&Drama&Romance,6.1,355
4168,tt6609010,Love and Goodbye and Hawaii, Koi to sayonara to Hawai,2017, Drama,6.9,158
4169,tt6611820,Master Qiao Mounts the Sedan, Qiao lao ye shang jiao,1959, Comedy&Drama,7.2,5
4170,tt6611906,Jin shang tian hua, Jin shang tian hua,1962, Comedy&Drama,7.0,8
4171,tt6619606,Bao feng zhou yu, Bao feng zhou yu,1961, Drama,5.0,6
4172,tt6622024,Flavour of Girlhood, Flavour of Girlhood,2004, Drama,7.7,20
4173,tt6622982,The Travelling Cat Chronicles, Tabineko ripôto,2018, Drama,6.9,409
4174,tt6628322,Shanghai Fortress, Shang hai bao lei,2019, Action&Sci-Fi,4.3,2019
4175,tt6629794,Guan lian zhang, Guan lian zhang,1951, War,7.8,9
4176,tt6635034,Visitors on the Icy Mountain, Bing shan shang de lai ke,1963, Drama&Mystery&War,6.3,29
4177,tt6635308,San jin shan cheng, San jin shan cheng,1965, Drama&War,7.3,7
4178,tt6636658,Les fantômes, Les fantômes,2018, Horror&Thriller,5.2,52
4179,tt6640390,Blank 13, Blank 13,2017, Drama&Family,6.4,189
4180,tt6643810,Satisfied or Unsatisfied, Man yi bu man yi,1963, Comedy&Drama,6.1,7
4181,tt6644200,A Quiet Place, A Quiet Place,2018, Drama&Horror&Sci-Fi,7.5,416227
4182,tt6645780,A Symphony of Cooking Utensils, Guo wan piao pen jiao xiang qu,1983, Drama,5.6,7
4183,tt6654316,Youth, Fang hua,2017, Drama&Romance&War,7.1,2689
4184,tt6656572,Death Ouija 2, Die xian gui tan 2,2017, Horror,5.6,5
4185,tt6660238,Crazy Alien, Feng kuang de wai xing ren,2019, Comedy&Sci-Fi,5.7,1105
4186,tt6661732,Xiao xiao de yue lou, Xiao xiao de yue lou,1983, Comedy&Drama,6.3,7
4187,tt6662276,Ninja Death II, Ninja Death II,1987, Action,3.7,39
4188,tt6673612,Dolittle, Dolittle,2020, Adventure&Comedy&Family,5.6,50922
4189,tt6676134,Feng kuang de tu zi, Feng kuang de tu zi,1997, Horror&Sci-Fi,6.0,16
4190,tt6686930,A Yangtze Landscape, A Yangtze Landscape,2017, Documentary,7.2,22
4191,tt6689628,Zhang Heng, Zhang Heng,1983, Biography&Drama&History,5.2,5
4192,tt6690310,Extraordinary Mission, Fei fan ren wu,2017, Action&Crime,6.2,710
4193,tt6706420,Lei Feng, Lei Feng,1965, Biography&Drama,5.1,12
4194,tt6713422,Mayor Chen Yi, Chen Yi shi zhang,1981, Biography&Drama&History,6.8,6
4195,tt6721754,Kong Fan Sen, Kong Fan Sen,1996, Biography&Drama,6.0,9
4196,tt6723592,Tenet, Tenet,2020, Action&Sci-Fi&Thriller,7.4,335213
4197,tt6724502,Dong ling da dao, Dong ling da dao,1986, Drama&War,5.8,5
4198,tt6728264,Turtle Odyssey, Turtle Odyssey,2018, Documentary,7.2,179
4199,tt6743960,A Journey, A Journey,2017, Adventure&Documentary&Mystery,8.1,11
4200,tt6751668,Parasite, Gisaengchung,2019, Comedy&Drama&Thriller,8.6,594934
4201,tt6758582,Mr. Wangs Burning Desire, Wang xian sheng zhi yu huo fen shen,1993, Comedy,7.1,7
4202,tt6758640,San mao xue sheng yi, San mao xue sheng yi,1958, Comedy&Drama,7.2,5
4203,tt6760836,Wang xiang zheng, Wang xiang zheng,2016, Horror&Thriller,5.2,19
4204,tt6760876,Wasp Network, Wasp Network,2019, Crime&Drama&Thriller,5.9,8649
4205,tt6772360,Eternal Love, Haijiao Youge Wudian Shi,2017, Drama,8.3,18
4206,tt6772524,Trouble, Trouble,2019, Adventure&Animation&Comedy,6.0,1295
4207,tt6772802,Hillbilly Elegy, Hillbilly Elegy,2020, Drama,6.7,33158
4208,tt6772874,This Is Not What I Expected, Xi huan ni,2017, Comedy&Drama&Romance,6.7,1407
4209,tt6779054,Da zhuan zhe: Ao zhan lu xi nan, Da zhuan zhe: Ao zhan lu xi nan,1996, History&War,6.8,5
4210,tt6791096,I Feel Pretty, I Feel Pretty,2018, Comedy&Romance,5.5,50200
4211,tt6797190,Lucky Boy, Lucky Boy,2017, Comedy,5.8,26
4212,tt6797204,Beautiful Accident, Mei hao de yi wai,2017, Comedy&Fantasy,6.7,271
4213,tt6800268,The Long Walk, Bor Mi Vanh Chark,2019, Drama&Sci-Fi&Thriller,7.0,181
4214,tt6806448,Fast & Furious Presents: Hobbs & Shaw, Fast & Furious Presents: Hobbs & Shaw,2019, Action&Adventure&Thriller,6.4,173776
4215,tt6814080,The Thousand Faces of Dunjia, Qimen Dunjia,2017, Action&Adventure&Fantasy,5.4,1125
4216,tt6821424,Da zhuan zhe: Ting jin da bie shan, Da zhuan zhe: Ting jin da bie shan,1996, History&War,6.3,7
4217,tt6822788,A Loner, A Loner,2017, Drama,7.0,9
4218,tt6824598,The Most Beautiful Couple, Das schönste Paar,2018, Crime&Drama&Romance,6.9,428
4219,tt6838570,Walking Past the Future, Lu guo wei lai,2017, Drama,7.0,69
4220,tt6839248,A Nail Clipper Romance, A Nail Clipper Romance,2017, Comedy,4.7,82
4221,tt6845890,National Theatre Live: Twelfth Night, National Theatre Live: Twelfth Night,2017, Comedy,8.0,383
4222,tt6857250,Fantastica: A Boonie Bears Adventure, Boonie Bears: Entangled Worlds,2017, Action&Adventure&Animation,5.5,100
4223,tt6857260,Revenge for Love, Revenge for Love,2017, Comedy&Romance,3.3,20
4224,tt6857276,Mr. Pride vs. Miss Prejudice, Ao jiao yu pian jian,2017, Comedy&Romance,5.8,245
4225,tt6857280,What a Day!, You wan mei wan,2017, Comedy&Drama,4.9,56
4226,tt6857308,Ghost in Barbers, Kong bu li fa dian,2017, Horror&Mystery&Thriller,4.7,10
4227,tt6857312,Lighting Dindin, Lighting Dindin,2017, Action&Adventure&Animation,5.2,16
4228,tt6857318,G.E.M.: G-Force, G.E.M.: G-Force,2017, N/A,8.4,7
4229,tt6857354,Haunted Sisters, Haunted Sisters,2017, Drama&Horror&Thriller,4.2,13
4230,tt6860772,Saving Mother, Xi yue qi tong,1984, Animation&Fantasy,6.8,6
4231,tt6863762,Guardians of Night: The Demon Hunting Academy, Wang pai yu shi,2016, Adventure&Comedy&Fantasy,7.6,5
4232,tt6864046,Shadow, Ying,2018, Action&Adventure&Drama,7.0,13330
4233,tt6869538,Detective Dee: The Four Heavenly Kings, Di Renjie zhi Sidatianwang,2018, Action&Adventure&Drama,6.4,2359
4234,tt6871634,The Trough, Di ya cao,2018, Action&Crime&Drama,4.6,223
4235,tt6878882,Operation Red Sea, Hong hai xing dong,2018, Action&Drama&Thriller,6.7,6293
4236,tt6892250,Absurd Accident, Absurd Accident,2016, Comedy&Thriller,6.2,123
4237,tt6892400,The Girl in the Fog, La ragazza nella nebbia,2017, Crime&Drama&Mystery,6.8,9359
4238,tt6900380,Dealer/Healer, Duk gai,2017, Action&Crime&Drama,5.5,215
4239,tt6900448,Mirai, Mirai no Mirai,2018, Adventure&Animation&Drama,7.0,13016
4240,tt6902014,Nel mondo grande e terribile, Nel mondo grande e terribile,2017, Biography&Drama,4.2,6
4241,tt6903084,Toys & Pets, Tea Pets,2017, Adventure&Animation,5.6,210
4242,tt6908536,Sky Hunter, Kong tian lie,2017, Action&Drama&Romance,6.1,937
4243,tt6924262,Yi jian zhong qing, Yi jian zhong qing,2002, Romance,6.2,5
4244,tt6924650,Midway, Midway,2019, Action&Adventure&Drama,6.7,69980
4245,tt6926260,Bengali Beauty, Bengali Beauty,2018, Comedy&Drama&Music,6.8,151
4246,tt6932818,The Conductor, De dirigent,2018, Biography&Drama,7.3,2431
4247,tt6951514,All that Passes By Through a Window That Doesnt Open, All that Passes By Through a Window That Doesnt Open,2017, Documentary,7.1,17
4248,tt6952782,In Your Dreams, Yi ching chun dik ming yi,2018, Drama,6.4,77
4249,tt6953274,Haunted Dormitory - Marionette Teacher, Yuan líng sùshè zhi Ren ou laoshi,2017, Horror,3.4,18
4250,tt6964076,Pavarotti, Pavarotti,2019, Biography&Documentary&Music,7.5,2818
4251,tt6964088,Forever Love, 201314,2013, N/A,6.3,11
4252,tt6966538,Anna Karenina: Vronskys Story, Anna Karenina. Istoriya Vronskogo,2017, Drama,6.2,317
4253,tt6968118,Remain Silent, Bao chi chen mo,2019, Mystery&Thriller,5.7,81
4254,tt6969912,CJ7: Super Q Team, CJ7: Super Q Team,2015, Animation,3.5,6
4255,tt6982084,Stammering Ballad, Stammering Ballad,2018, Documentary&Music,7.0,12
4256,tt6984304,Last Princess of Royal Blood: Tsetsenhangru, Last Princess of Royal Blood: Tsetsenhangru,2008, Drama,8.2,13
4257,tt6998762,La Historia Du Un Amor, Lin shi yan yuan,2017, Romance,3.9,10
4258,tt6999112,The Conformist, The Conformist,2017, Drama,4.6,22
4259,tt7008774,Bridge in Clouds, Bai yun qiao,2016, Horror,3.7,7
4260,tt7010144,Love Deposit, Ai qing yin hang,2013, Drama&Romance,6.5,20
4261,tt7010456,Missing Johnny, Missing Johnny,2017, Drama,6.2,173
4262,tt7013194,Our Shining Days, Shan guang shao nu,2017, Drama&Music,6.8,594
4263,tt7022720,The Taste of Rice Flower, Mi hua zhi wei,2017, Drama,6.9,106
4264,tt7034918,Crying Out in Love, Zai shi jie zhong xin hu huan ai,2016, Romance,5.1,32
4265,tt7036332,A Hole in the Head, Dziura w glowie,2018, Drama,6.5,213
4266,tt7039862,The Big Call, The Big Call,2017, Crime&Drama&Mystery,5.6,126
4267,tt7043680,Diary of a Nurse, Hushi riji,1956, Drama,5.9,36
4268,tt7055592,Brotherhood of Blades 2, Xiu chun dao II: xiu luo zhan chang,2017, Action&Adventure&Drama,6.7,1612
4269,tt7068836,The Hidden Sword, Dao bei cang shen,2017, Action&Drama,6.7,39
4270,tt7070496,Meow, Miao xing ren,2017, Comedy&Family&Fantasy,4.3,144
4271,tt7074258,Come Across Love: Bu Qi Er Yu, Come Across Love: Bu Qi Er Yu,2017, Comedy,4.4,22
4272,tt7075594,Our Time Will Come, Ming yue ji shi you,2017, Drama&War,6.4,814
4273,tt7080434,Carnivores, Carnivores,2018, Drama&Thriller,5.2,361
4274,tt7080970,Wonder Boy, Wonder Boy,2017, Drama&Musical,5.9,32
4275,tt7084420,Pakeriran, Pakeriran,2017, Drama&Family&Romance,7.5,10
4276,tt7084980,Yuan Shang, Yuan Shang,2017, Drama,6.5,27
4277,tt7099756,Hotel Jugoslavija, Hotel Jugoslavija,2017, Documentary&History,6.5,141
4278,tt7106154,Kill the Shadow, Kill the Shadow,2017, Drama,4.6,5
4279,tt7121588,The One, Jue shi gao shou,2017, Comedy,5.4,171
4280,tt7123244,A Stupid Journey, Jiang hu lun jian shi lu,2014, Adventure,5.8,15
4281,tt7123882,The Blood Hound, The Blood Hound,2016, Drama&Family,5.3,24
4282,tt7124742,Four Springs, Four Springs,2017, Documentary&Family&Music,7.4,270
4283,tt7126948,Wonder Woman 1984, Wonder Woman 1984,2020, Action&Adventure&Fantasy,5.4,195005
4284,tt7131622,Once Upon a Time... In Hollywood, Once Upon a Time... in Hollywood,2019, Comedy&Drama,7.6,574724
4285,tt7131870,Wolf Warrior 2, Zhan lang II,2017, Action&Adventure&Drama,6.0,7024
4286,tt7133686,Next Gen, Next Gen,2018, Action&Adventure&Animation,6.6,14590
4287,tt7135014,Country Far Away, Country Far Away,2017, Drama,5.3,6
4288,tt7136528,Also Known as Jihadi, Also Known as Jihadi,2017, Documentary&Drama,4.8,30
4289,tt7139246,Leo Da Vinci: Mission Mona Lisa, Leo Da Vinci: Mission Mona Lisa,2018, Adventure&Animation&Family,5.1,464
4290,tt7146054,The Guardian, Da Hu Fa,2017, Action&Animation&Fantasy,7.1,742
4291,tt7146812,Onward, Onward,2020, Adventure&Animation&Comedy,7.4,111022
4292,tt7149134,Respeto, Respeto,2017, Drama,7.7,192
4293,tt7149536,Love in Cosmo, Love in Cosmo,2010, Drama&Romance,4.6,5
4294,tt7155262,Mrs. Fang, Mrs. Fang,2017, Documentary,6.9,263
4295,tt7159010,All My Goddess, All My Goddess,2017, Comedy&Romance,6.5,53
4296,tt7161346,Turtle Rock, Turtle Rock,2017, Documentary,6.2,8
4297,tt7162356,Blade of Enforcer, Blade of Enforcer,2016, Action,8.9,8
4298,tt7162392,Last Laugh, Last Laugh,2017, Drama,6.6,98
4299,tt7169514,Dilili in Paris, Dilili à Paris,2018, Adventure&Animation&Family,7.0,843
4300,tt7176170,Defenders, Defenders,2017, Action&Biography&Drama,6.9,113
4301,tt7180392,Peace Breaker, Po.Ju,2017, Crime&Mystery,6.1,416
4302,tt7181738,Home of Mephibosheth, Home of Mephibosheth,2017, Documentary&Drama&Family,8.3,9
4303,tt7183578,Project Gutenberg, Mou seung,2018, Action&Crime&Mystery,6.9,3891
4304,tt7185492,The Founding of an Army, Jian jun da ye,2017, Action&Drama&History,4.1,816
4305,tt7188858,For Love, For Love,2016, Romance,2.6,5
4306,tt7189248,From Where Weve Fallen, He ri jun zai lai,2017, Drama,6.1,26
4307,tt7205208,Angels Wear White, Jia nian hua,2017, Drama,7.2,1956
4308,tt7214842,One of Us, One of Us,2017, Documentary,7.1,5954
4309,tt7223050,The Brink, Kuang shou,2017, Action&Adventure&Crime,5.6,558
4310,tt7224132,Puppy Love, Puppy Love,2017, Drama&Romance,6.5,10
4311,tt7227928,Chinas Forgotten Daughters, Chinas Forgotten Daughters,2018, Documentary,6.2,5
4312,tt7228134,Yellow, Yellow,2017, Drama,5.3,550
